group_,gen_sp,common,YearEndCDa,status,Latitude,Longitude,county_ori,WaterBody,,,,,,,,,,,,
Plants,Puccinellia distans,Weeping Alkaligrass,2008,collected,41.641529,-88.424929,Kendall,,,,,,,,,,,,,
Fishes,Morone americana,White Perch,2011,,41.64168,-87.5632,Cook,Little Calumet River,,,,,,,,,,,,
Fishes,Gasterosteus aculeatus,Threespine Stickleback,1994,,41.64281,-88.05779,Will,Chicago Sanitary and Ship Canal,,,,,,,,,,,,
Fishes,Misgurnus anguillicaudatus,Oriental Weatherfish,2001,,41.643634,-87.680148,Cook,Midlothian Creek,,,,,,,,,,,,
Plants,Mentha x gracilis,Gingermint,2005,,41.645,-88.505417,Kendall,Rob Roy Creek,,,,,,,,,,,,
Fishes,Morone americana,White Perch,1991,,41.64502308,-87.5605313,Cook,Calumet River,,,,,,,,,,,,
Fishes,Morone americana,White Perch,1991,,41.64502308,-87.5605313,Cook,Calumet River,,,,,,,,,,,,
Fishes,Morone americana,White Perch,1995,,41.64502308,-87.5605313,Cook,Calumet River,,,,,,,,,,,,
Fishes,Morone americana,White Perch,1999,,41.64502308,-87.5605313,Cook,Calumet River,,,,,,,,,,,,
Fishes,Morone americana,White Perch,1999,,41.64502308,-87.5605313,Cook,Calumet River,,,,,,,,,,,,
Fishes,Morone americana,White Perch,2000,,41.64502308,-87.5605313,Cook,Calumet River,,,,,,,,,,,,
Fishes,Oncorhynchus mykiss,Rainbow Trout,1959,,41.64631071,-88.0664585,Will,Des Plaines River,,,,,,,,,,,,
Fishes,Morone americana,White Perch,1999,,41.64858114,-87.59888449,Cook,Little Calumet River,,,,,,,,,,,,
Fishes,Hypophthalmichthys nobilis,Bighead Carp,2011,unknown,41.6499,-87.5843,Cook,Flatfoot Lake,,,,,,,,,,,,
Fishes,Hypophthalmichthys nobilis,Bighead Carp,2011,unknown,41.6499,-87.5843,Cook,Flatfoot Lake,,,,,,,,,,,,
Fishes,Hypophthalmichthys nobilis,Bighead Carp,2011,unknown,41.6499,-87.5843,Cook,Flatfoot Lake,,,,,,,,,,,,
Fishes,Ctenopharyngodon idella,Grass Carp,2011,unknown,41.6499,-87.5843,Cook,Flatfoot Lake,,,,,,,,,,,,
Fishes,Ctenopharyngodon idella,Grass Carp,2011,unknown,41.6499,-87.5843,Cook,Flatfoot Lake,,,,,,,,,,,,
Fishes,Morone americana,White Perch,2000,,41.65261692,-87.68732258,Cook,Calumet Sag Channel,,,,,,,,,,,,
Plants,Cardamine flexuosa,Woodland Bittercress,1973,,41.65308299,-88.59337046,Kendall,Fox River,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,1975,,41.65466136,-88.45698942,Kendall,Blackberry Creek,,,,,,,,,,,,
Fishes,Scardinius erythrophthalmus,Rudd,1992,collected,41.654766,-88.528862,Kendall,Foli Dark Pond,,,,,,,,,,,,
Fishes,Morone americana,White Perch,1999,,41.65495456,-87.66117134,Cook,Calumet Sag Channel,,,,,,,,,,,,
Plants,Lycopus europaeus,Gypsywort,1991,,41.65589265,-88.41808302,Kendall,Fox River,,,,,,,,,,,,
Plants,Mentha x piperita,Peppermint,1976,,41.65589265,-88.41808302,Kendall,Fox River,,,,,,,,,,,,
Fishes,Scardinius erythrophthalmus,Rudd,1992,,41.65601066,-88.52471292,Kendall,Foli Dark Pond,,,,,,,,,,,,
Fishes,Morone americana,White Perch,1991,,41.65759899,-87.6411503,Cook,Little Calumet River,,,,,,,,,,,,
Fishes,Morone americana,White Perch,1991,,41.65759899,-87.6411503,Cook,Little Calumet River,,,,,,,,,,,,
Fishes,Salmo trutta,Brown Trout,1999,,41.65893,-87.57245,Cook,Calumet River,,,,,,,,,,,,
Fishes,Gasterosteus aculeatus,Threespine Stickleback,1999,,41.65893,-87.57245,Cook,Calumet River,,,,,,,,,,,,
Fishes,Morone americana,White Perch,1991,,41.65893,-87.57245,Cook,Calumet River,,,,,,,,,,,,
Plants,Phalaris arundinacea,Reed Canarygrass,1975,,41.65931288,-88.17480015,Will,,,,,,,,,,,,,
Fishes,Morone americana,White Perch,1998,,41.66193912,-87.57138867,Cook,Calumet River,,,,,,,,,,,,
Fishes,Morone americana,White Perch,1999,,41.66298,-87.75259,Cook,Calumet Sag Channel,,,,,,,,,,,,
Fishes,Morone americana,White Perch,1999,,41.66298063,-87.75258772,Cook,Calumet Sag Channel,,,,,,,,,,,,
Fishes,Morone americana,White Perch,1998,,41.663427,-87.62194469,Cook,Little Calumet River,,,,,,,,,,,,
Fishes,Morone americana,White Perch,1999,,41.663427,-87.62194469,Cook,Little Calumet River,,,,,,,,,,,,
Plants,Lycopus europaeus,Gypsywort,2005,,41.667833,-88.404722,Kendall,Fox River,,,,,,,,,,,,
Plants,Rorippa sylvestris,Creeping Yellowcress,1975,,41.6682646,-88.51702732,Kendall,,,,,,,,,,,,,
Plants,Iris pseudacorus,Paleyellow Iris,2005,,41.668889,-88.405528,Kendall,Fox River,,,,,,,,,,,,
Plants,Myosotis scorpioides,True Forget-Me-Not,2005,,41.668889,-88.405528,Kendall,Fox River,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,1995,,41.6698,-87.8698,Cook,Horsetail Lake,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,1995,,41.6698,-87.8698,Cook,Horsetail Lake,,,,,,,,,,,,
Fishes,Morone americana,White Perch,1999,,41.67059059,-88.02824839,Cook,Chicago Sanitary and Ship Canal,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,2010,,41.67201,-88.0377,Will,,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,2010,,41.67201,-88.0377,Will,,,,,,,,,,,,,
Fishes,Misgurnus anguillicaudatus,Oriental Weatherfish,2010,,41.67201,-88.03377,Will,wetland,,,,,,,,,,,,
Fishes,Ctenopharyngodon idella,Grass Carp,2012,,41.67411,-87.77821,Cook,Lake Calumet,,,,,,,,,,,,
Fishes,Oncorhynchus tshawytscha,Chinook Salmon,2001,,41.67554236,-87.58786578,Cook,Lake Calumet,,,,,,,,,,,,
Fishes,Osmerus mordax,Rainbow Smelt,1982,,41.67554236,-87.58786578,Cook,Lake Calumet,,,,,,,,,,,,
Fishes,Morone americana,White Perch,1991,,41.67554236,-87.58786578,Cook,Lake Calumet,,,,,,,,,,,,
Fishes,Morone americana,White Perch,2000,,41.67554236,-87.58786578,Cook,Lake Calumet,,,,,,,,,,,,
Fishes,Morone americana,White Perch,2001,,41.67554236,-87.58786578,Cook,Lake Calumet,,,,,,,,,,,,
Fishes,Ctenopharyngodon idella,Grass Carp,2012,,41.67719,-87.7935,Cook,Lake Calumet,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,1994,,41.68001,-88.01729,Cook,Des Plaines River,,,,,,,,,,,,
Fishes,Morone americana,White Perch,1999,,41.68426996,-87.84078343,Cook,Calumet Sag Channel,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,1999,,41.68596,-88.34958,Kendall,Waubansee Creek,,,,,,,,,,,,
Plants,Eichhornia crassipes,Common Water Hyacinth,1988,,41.68602718,-88.36391839,Kendall,,,,,,,,,,,,,
Fishes,Hypophthalmichthys nobilis,Bighead Carp,2010,unknown,41.6862,-87.5949,Cook,Lake Calumet,,,,,,,,,,,,
Fishes,Ctenopharyngodon idella,Grass Carp,2012,,41.687164,-87.582509,Cook,Lake Calumet,,,,,,,,,,,,
Fishes,Ctenopharyngodon idella,Grass Carp,2012,,41.687164,-87.582509,Cook,Lake Calumet,,,,,,,,,,,,
Fishes,Ctenopharyngodon idella,Grass Carp,2012,,41.68747,-87.5882,Cook,Lake Calumet,,,,,,,,,,,,
Fishes,Ctenopharyngodon idella,Grass Carp,2012,,41.687607,-87.587539,Cook,Lake Calumet,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,1978,,41.6896,-87.8761,Cook,Saganashkee Slough,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,2008,,41.691,-88.08732,Will,Lily Cache Creek,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,1978,,41.692,-87.884,Cook,Saganashkee Slough,,,,,,,,,,,,
Plants,Acorus calamus,"Calamus, Sweet Flag",1976,,41.69380763,-88.92809045,DeKalb,,,,,,,,,,,,,
Plants,Puccinellia distans,Weeping Alkaligrass,1997,,41.69613794,-87.8460456,Cook,,,,,,,,,,,,,
Fishes,Morone americana,White Perch,1998,,41.69700395,-87.94559025,Cook,Chicago Sanitary and Ship Canal,,,,,,,,,,,,
Fishes,Morone americana,White Perch,2000,,41.69700395,-87.94559025,Cook,Chicago Sanitary and Ship Canal,,,,,,,,,,,,
Fishes,Oncorhynchus tshawytscha,Chinook Salmon,1997,,41.69712485,-87.55309526,Cook,Calumet River,,,,,,,,,,,,
Fishes,Oncorhynchus mykiss,Rainbow Trout,1997,,41.69712485,-87.55309526,Cook,Calumet River,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,1997,,41.70228,-87.75965,Cook,Stony Creek,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,2009,,41.71263,-88.14159,Will,West Branch DuPage River,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,1997,,41.7202,-88.13203,Will,West Branch DuPage River,,,,,,,,,,,,
Plants,Phalaris arundinacea,Reed Canarygrass,1997,,41.72174158,-89.17891968,Lee,,,,,,,,,,,,,
Plants,Mentha x gracilis,Gingermint,1976,,41.72482068,-88.87692985,DeKalb,,,,,,,,,,,,,
Fishes,Alosa sapidissima,American Shad,1873,failed,41.73238,-87.530479,Cook,Calumet River,,,,,,,,,,,,
Fishes,Oncorhynchus mykiss,Rainbow Trout,1969,,41.7378927,-90.31146722,Rock Island,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2011,Collected,41.743654,-88.094795,Will,Whalon Lake,,,,,,,,,,,,
Fishes,Morone x Morone chrysops x saxatilis,Wiper,1997,,41.74559,-88.86039,DeKalb,Shabbona Lake,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,1976,,41.75880299,-88.38534092,Kane,Blackberry Creek,,,,,,,,,,,,
Plants,Nasturtium officinale,Watercress,2002,,41.76876314,-88.76404913,DeKalb,,,,,,,,,,,,,
Plants,Nasturtium officinale,Watercress,2008,collected,41.774245,-89.352013,Lee,,,,,,,,,,,,,
Fishes,Oncorhynchus tshawytscha,Chinook Salmon,1999,,41.77584042,-87.57538898,Cook,South Lagoon,,,,,,,,,,,,
Plants,Rorippa sylvestris,Creeping Yellowcress,2008,collected,41.77826,-89.867831,Whiteside,,,,,,,,,,,,,
Plants,Mentha x gracilis,Gingermint,2008,collected,41.77826,-89.867831,Whiteside,,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,1938,,41.785,-87.582,Cook,Jackson Park Lagoon,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,1938,,41.785,-87.582,Cook,Jackson Park Lagoon,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,1939,,41.785,-87.582,Cook,Jackson Park Lagoon,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,1939,,41.785,-87.582,Cook,Jackson Park Lagoon,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,1942,,41.785,-87.582,Cook,Jackson Park Lagoon,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,1942,,41.785,-87.582,Cook,Jackson Park Lagoon,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,1943,,41.785,-87.582,Cook,Jackson Park Lagoon,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,1946,,41.785,-87.582,Cook,Jackson Park Lagoon,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,1946,,41.785,-87.582,Cook,Jackson Park Lagoon,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,1950,,41.785,-87.582,Cook,Jackson Park Lagoon,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,1950,,41.785,-87.582,Cook,Jackson Park Lagoon,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,1960,,41.785,-87.582,Cook,Jackson Park Lagoon,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,1960,,41.785,-87.582,Cook,Jackson Park Lagoon,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,1979,,41.785,-87.582,Cook,Jackson Park Lagoon,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,1995,,41.785,-87.582,Cook,Horsetail Lake,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,1995,,41.785,-87.582,Cook,Horsetail Lake,,,,,,,,,,,,
Fishes,Misgurnus anguillicaudatus,Oriental Weatherfish,1994,,41.788921,-87.82089,Cook,Chicago Sanitary and Ship Canal,,,,,,,,,,,,
Fishes,Ameiurus catus,White Catfish,1986,collected,41.792625,-90.221186,Whiteside,Mississippi River,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,2000,collected,41.794201,-87.593938,Cook,Hyde Park Pond,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,2008,,41.7952,-88.1872,DuPage,West Branch DuPage River,,,,,,,,,,,,
Coelenterates,Craspedacusta sowerbyi,freshwater jellyfish,1999,collected,41.79611,-87.65722,Cook,,,,,,,,,,,,,
Crustaceans,Procambarus clarkii,Red Swamp Crayfish,2010,collected,41.800527,-87.959418,DuPage,Pond in Prospect Park,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,2000,,41.80276,-87.58251,Cook,Hyde Park Pond,,,,,,,,,,,,
Plants,Typha angustifolia,Narrowleaf Cattail,2007,,41.8106,-88.0376,DuPage,,,,,,,,,,,,,
Plants,Phalaris arundinacea,Reed Canarygrass,2007,,41.8109,-88.0375,DuPage,,,,,,,,,,,,,
Plants,Typha angustifolia,Narrowleaf Cattail,2000,,41.8113,-88.0524,DuPage,Etter Marsh,,,,,,,,,,,,
Plants,Phalaris arundinacea,Reed Canarygrass,2000,,41.8136,-88.0378,DuPage,,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2000,,41.8144,-88.0608,DuPage,Crowley Pond,,,,,,,,,,,,
Plants,Iris pseudacorus,Paleyellow Iris,2000,,41.8158,-88.0789,DuPage,,,,,,,,,,,,,
Plants,Iris pseudacorus,Paleyellow Iris,2000,,41.816,-88.0791,DuPage,,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2006,,41.816,-88.0592,DuPage,Crowley Pond,,,,,,,,,,,,
Fishes,Morone americana,White Perch,2000,,41.81963174,-87.74334699,Cook,Chicago Sanitary and Ship Canal,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,1999,,41.82121,-87.82143,Cook,Des Plaines River,,,,,,,,,,,,
Fishes,Hypophthalmichthys nobilis,Bighead Carp,2003,unknown,41.824581,-87.678409,Cook,Mckinley Park Lake,,,,,,,,,,,,
Fishes,Oreochromis niloticus,Nile Tilapia,2004,locally established,41.8258,-87.7243,Cook,Chicago Sanitary and Ship Canal,,,,,,,,,,,,
Fishes,Oreochromis niloticus,Nile Tilapia,2004,locally established,41.8258,-87.7243,Cook,Chicago Sanitary and Ship Canal,,,,,,,,,,,,
Fishes,Oreochromis niloticus,Nile Tilapia,2004,locally established,41.8258,-87.7243,Cook,Chicago Sanitary and Ship Canal,,,,,,,,,,,,
Fishes,Oreochromis niloticus,Nile Tilapia,2004,locally established,41.8258,-87.7243,Cook,Chicago Sanitary and Ship Canal,,,,,,,,,,,,
Fishes,Oreochromis niloticus,Nile Tilapia,2004,locally established,41.8258,-87.7243,Cook,Chicago Sanitary and Ship Canal,,,,,,,,,,,,
Fishes,Oreochromis niloticus,Nile Tilapia,2004,locally established,41.8258,-87.7243,Cook,Chicago Sanitary and Ship Canal,,,,,,,,,,,,
Fishes,Oreochromis niloticus,Nile Tilapia,2005,locally established,41.8258,-87.7243,Cook,Chicago Sanitary and Ship Canal,,,,,,,,,,,,
Fishes,Oreochromis niloticus,Nile Tilapia,2005,locally established,41.8258,-87.7243,Cook,Chicago Sanitary and Ship Canal,,,,,,,,,,,,
Fishes,Oreochromis niloticus,Nile Tilapia,2005,locally established,41.8258,-87.7243,Cook,Chicago Sanitary and Ship Canal,,,,,,,,,,,,
Fishes,Oreochromis niloticus,Nile Tilapia,2005,locally established,41.8258,-87.7243,Cook,Chicago Sanitary and Ship Canal,,,,,,,,,,,,
Plants,Typha angustifolia,Narrowleaf Cattail,1997,,41.8265,-88.0558,DuPage,Hidden Lake,,,,,,,,,,,,
Plants,Typha angustifolia,Narrowleaf Cattail,1975,,41.83179305,-88.36789759,Kane,,,,,,,,,,,,,
Plants,Phalaris arundinacea,Reed Canarygrass,1975,,41.83179305,-88.36789759,Kane,,,,,,,,,,,,,
Plants,Butomus umbellatus,Flowering Rush,1957,,41.8333,-87.85,Cook,,,,,,,,,,,,,
Plants,Mentha x gracilis,Gingermint,1941,,41.8333,-87.85,Cook,,,,,,,,,,,,,
Plants,Typha angustifolia,Narrowleaf Cattail,1950,,41.8333,-87.85,Cook,,,,,,,,,,,,,
Plants,Typha angustifolia,Narrowleaf Cattail,1993,,41.8333,-88.0833,DuPage,,,,,,,,,,,,,
Plants,Typha angustifolia,Narrowleaf Cattail,1997,,41.8333,-88.0833,DuPage,,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,1926,,41.8333,-87.85,Cook,,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,1990,,41.8333,-87.85,Cook,,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,1990,,41.8333,-88.0833,DuPage,,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,1993,,41.8333,-88.0833,DuPage,,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,1998,,41.8333,-88.0833,DuPage,,,,,,,,,,,,,
Plants,Myosotis scorpioides,True Forget-Me-Not,1926,,41.8333,-87.85,Cook,,,,,,,,,,,,,
Plants,Myosotis scorpioides,True Forget-Me-Not,1958,,41.8333,-87.85,Cook,,,,,,,,,,,,,
Plants,Myosotis scorpioides,True Forget-Me-Not,1960,,41.8333,-87.85,Cook,,,,,,,,,,,,,
Reptiles-Crocodilians,Alligator mississippiensis,American Alligator,2008,failed,41.8339,-87.6598,Cook,Bubbly Creek,,,,,,,,,,,,
Fishes,Oreochromis niloticus,Nile Tilapia,2004,collected,41.8339,-87.6598,Cook,Bubbly Creek,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2011,Collected,41.836962,-87.686435,Cook,Chicago Sanitary and Ship Canal,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2010,collected,41.837649,-87.767817,Cook,,,,,,,,,,,,,
Plants,Rorippa sylvestris,Creeping Yellowcress,2008,collected,41.837649,-87.767817,Cook,,,,,,,,,,,,,
Plants,Typha angustifolia,Narrowleaf Cattail,2008,collected,41.837649,-87.767817,Cook,,,,,,,,,,,,,
Plants,Iris pseudacorus,Paleyellow Iris,2008,collected,41.837649,-87.767817,Cook,,,,,,,,,,,,,
Fishes,Scardinius erythrophthalmus,Rudd,1990,collected,41.837649,-87.767817,Cook,Coon Creek,,,,,,,,,,,,
Plants,Myosotis scorpioides,True Forget-Me-Not,2008,collected,41.837649,-87.767817,Cook,,,,,,,,,,,,,
Plants,Mentha aquatica,Water Mint,2008,collected,41.837649,-87.767817,Cook,,,,,,,,,,,,,
Plants,Nasturtium officinale,Watercress,2008,collected,41.837649,-87.767817,Cook,,,,,,,,,,,,,
Plants,Puccinellia distans,Weeping Alkaligrass,2008,collected,41.837649,-87.767817,Cook,,,,,,,,,,,,,
Plants,Puccinellia distans,Weeping Alkaligrass,1998,,41.8383,-89.3197,Lee,,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,1997,,41.8392,-88.46983,Kane,,,,,,,,,,,,,
Fishes,Misgurnus anguillicaudatus,Oriental Weatherfish,1994,,41.841112,-87.676392,Cook,Chicago Sanitary and Ship Canal,,,,,,,,,,,,
Fishes,Gasterosteus aculeatus,Threespine Stickleback,1991,,41.84171,-87.67542,Cook,Chicago Sanitary and Ship Canal,,,,,,,,,,,,
Plants,Nasturtium officinale,Watercress,2002,,41.84513277,-88.46302105,Kane,Blackberry Creek,,,,,,,,,,,,
Fishes,Carassius carassius,Crucian Carp,1910,failed,41.853196,-87.654419,Cook,,,,,,,,,,,,,
Fishes,Morone americana,White Perch,1993,,41.85567374,-87.63672156,Cook,South Branch Chicago River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2010,collected,41.856029,-88.063587,DuPage,,,,,,,,,,,,,
Plants,Rorippa sylvestris,Creeping Yellowcress,2008,collected,41.856029,-88.063587,DuPage,,,,,,,,,,,,,
Plants,Typha angustifolia,Narrowleaf Cattail,2008,collected,41.856029,-88.063587,DuPage,,,,,,,,,,,,,
Plants,Iris pseudacorus,Paleyellow Iris,2008,collected,41.856029,-88.063587,DuPage,,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2008,collected,41.856029,-88.063587,DuPage,,,,,,,,,,,,,
Plants,Myosotis scorpioides,True Forget-Me-Not,2008,collected,41.856029,-88.063587,DuPage,,,,,,,,,,,,,
Plants,Mentha aquatica,Water Mint,2008,collected,41.856029,-88.063587,DuPage,,,,,,,,,,,,,
Plants,Nasturtium officinale,Watercress,2008,collected,41.856029,-88.063587,DuPage,,,,,,,,,,,,,
Plants,Puccinellia distans,Weeping Alkaligrass,2008,collected,41.856029,-88.063587,DuPage,,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,2011,,41.86951,-88.30986,Kane,Fox River,,,,,,,,,,,,
Fishes,Salmo trutta,Brown Trout,1991,,41.87571347,-87.6368003,Cook,Chicago River,,,,,,,,,,,,
Fishes,Oncorhynchus kisutch,Coho Salmon,1990,,41.87571347,-87.6368003,Cook,Chicago River,,,,,,,,,,,,
Fishes,Gasterosteus aculeatus,Threespine Stickleback,1993,,41.87571347,-87.6368003,Cook,Chicago River,,,,,,,,,,,,
Fishes,Hypophthalmichthys nobilis,Bighead Carp,2011,extirpated,41.875888,-87.766557,Cook,Columbus Park Lagoon,,,,,,,,,,,,
Fishes,Ctenopharyngodon idella,Grass Carp,2011,failed,41.875888,-87.766557,Cook,Columbus Park Lagoon,,,,,,,,,,,,
Plants,Lycopus europaeus,Gypsywort,1989,,41.87634334,-88.31132547,Kane,Fox River,,,,,,,,,,,,
Fishes,Morone americana,White Perch,2006,,41.88,-87.63,Cook,Chicago River,,,,,,,,,,,,
Fishes,Hypophthalmichthys nobilis,Bighead Carp,2010,extirpated,41.88287,-87.717612,Cook,Garfield Park Lagoon,,,,,,,,,,,,
Fishes,Hypophthalmichthys nobilis,Bighead Carp,2012,unknown,41.88322,-87.71827,Cook,Garfield Park Lagoon,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,2009,,41.88351,-88.03656,DuPage,East Branch DuPage River,,,,,,,,,,,,
Fishes,Petromyzon marinus,Sea Lamprey,1957,,41.88463241,-88.03343313,DuPage,DuPage River,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,2009,,41.8854,-88.0387,DuPage,East Branch DuPage River,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,2009,,41.8854,-88.0387,DuPage,East Branch DuPage River,,,,,,,,,,,,
Fishes,Oncorhynchus tshawytscha,Chinook Salmon,1990,,41.88624,-87.63755,Cook,Chicago River,,,,,,,,,,,,
Fishes,Oncorhynchus kisutch,Coho Salmon,1990,,41.88624,-87.63755,Cook,Chicago River,,,,,,,,,,,,
Fishes,Osmerus mordax,Rainbow Smelt,1987,,41.88624,-87.63755,Cook,Chicago River,,,,,,,,,,,,
Fishes,Morone americana,White Perch,1991,,41.88624,-87.63755,Cook,Chicago River,,,,,,,,,,,,
Fishes,Oncorhynchus tshawytscha,Chinook Salmon,1989,,41.88908136,-87.60736938,Cook,Chicago River,,,,,,,,,,,,
Fishes,Ctenopharyngodon idella,Grass Carp,1990,,41.88908136,-87.60736938,Cook,Chicago River,,,,,,,,,,,,
Fishes,Osmerus mordax,Rainbow Smelt,1987,,41.8901648,-87.61836915,Cook,Chicago River,,,,,,,,,,,,
Fishes,Gasterosteus aculeatus,Threespine Stickleback,1996,,41.89134,-87.64112,Cook,North Branch Chicago River,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,1999,,41.8926,-87.82981,Cook,Des Plaines River,,,,,,,,,,,,
Fishes,Colossoma or Piaractus sp.,Unidentified Pacu,2004,failed,41.893141,-88.093196,DuPage,Lake Becera,,,,,,,,,,,,
Plants,Rorippa sylvestris,Creeping Yellowcress,2008,collected,41.897263,-88.739318,DeKalb,,,,,,,,,,,,,
Plants,Typha angustifolia,Narrowleaf Cattail,2008,collected,41.897263,-88.739318,DeKalb,,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2008,collected,41.897263,-88.739318,DeKalb,,,,,,,,,,,,,
Fishes,Scardinius erythrophthalmus,Rudd,1990,collected,41.897263,-88.739318,DeKalb,,,,,,,,,,,,,
Plants,Myosotis scorpioides,True Forget-Me-Not,2008,collected,41.897263,-88.739318,DeKalb,,,,,,,,,,,,,
Plants,Mentha aquatica,Water Mint,2008,collected,41.897263,-88.739318,DeKalb,,,,,,,,,,,,,
Plants,Puccinellia distans,Weeping Alkaligrass,2008,collected,41.897263,-88.739318,DeKalb,,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,1974,,41.89902,-90.15192,Whiteside,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1999,,41.89985155,-90.13175253,Whiteside,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2002,,41.90073605,-90.1311102,Whiteside,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1999,,41.90098986,-90.12326347,Whiteside,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2011,,41.90128242,-90.13531684,Whiteside,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1992,,41.90408313,-90.15303169,Whiteside,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1993,,41.90408313,-90.15303169,Whiteside,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1993,,41.90408313,-90.15303169,Whiteside,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1994,,41.90408313,-90.15303169,Whiteside,Mississippi River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1994,,41.90408313,-90.15303169,Whiteside,Mississippi River,,,,,,,,,,,,
